~id,~label,type:String,balance:Double,bank_name:String,status:String,created_date:Date,fraud_flag:Boolean
A000100201,account,credit,-24016.27,Axis Bank,active,2024-11-24T22:16:49Z,False
A000100202,account,credit,-17924.37,Union Bank of India,active,2023-05-06T22:16:49Z,False
A000100203,account,savings,190839.33,State Bank of India,active,2025-08-15T22:16:49Z,False
A000100204,account,credit,-6478.27,Axis Bank,active,2025-03-11T22:16:49Z,False
A000100301,account,credit,-32683.88,Central Bank of India,active,2025-03-24T22:16:49Z,False
A000100302,account,credit,-39244.74,Kotak Mahindra Bank,active,2024-04-22T22:16:49Z,False
A000100401,account,savings,254093.3,Indian Overseas Bank,active,2023-07-30T22:16:49Z,False
A000100501,account,savings,224232.0,Indian Bank,active,2025-09-07T22:16:49Z,False
A000100502,account,credit,-34004.5,Central Bank of India,active,2024-07-14T22:16:49Z,False
A000100601,account,credit,-5210.1,ICICI Bank,active,2024-04-18T22:16:49Z,False
A000100602,account,checking,8433.2,IDBI Bank,active,2025-01-04T22:16:49Z,False
A000100701,account,checking,1481.65,Axis Bank,active,2023-04-23T22:16:49Z,False
A000100702,account,savings,37425.0,HDFC Bank,active,2024-09-02T22:16:49Z,True
A000100703,account,checking,2168.72,Indian Bank,active,2025-07-06T22:16:49Z,True
A000100801,account,checking,41490.0,IDBI Bank,active,2023-08-16T22:16:49Z,False
A000100802,account,savings,154644.89,Central Bank of India,active,2024-03-02T22:16:49Z,False
A000100803,account,savings,271661.95,Punjab National Bank,active,2024-01-27T22:16:49Z,True
A000100901,account,savings,242485.68,Canara Bank,active,2023-06-23T22:16:49Z,True
A000100902,account,checking,15390.54,ICICI Bank,active,2023-01-29T22:16:49Z,False
A000100903,account,checking,37943.28,HDFC Bank,active,2025-04-30T22:16:49Z,False
A000101001,account,credit,-25057.46,IDBI Bank,active,2023-01-03T22:16:49Z,False
A000101002,account,credit,-6179.62,Axis Bank,active,2025-02-01T22:16:49Z,False
A000101101,account,credit,-22138.16,Indian Bank,active,2023-08-31T22:16:49Z,False
A000101102,account,credit,-32659.83,Bank of Baroda,active,2024-01-01T22:16:49Z,True
A000101201,account,checking,8934.93,Federal Bank,active,2025-02-05T22:16:49Z,False
A000101202,account,credit,-22169.76,Union Bank of India,active,2023-03-16T22:16:49Z,False
A000101203,account,checking,23022.57,Central Bank of India,active,2024-12-01T22:16:49Z,False
A000101301,account,savings,316256.45,Central Bank of India,active,2025-03-10T22:16:49Z,False
A000101302,account,checking,18990.41,Punjab National Bank,active,2023-03-04T22:16:49Z,False
A000101303,account,savings,312396.18,Punjab National Bank,active,2023-02-21T22:16:49Z,False
A000101401,account,checking,18492.34,ICICI Bank,active,2023-06-16T22:16:49Z,False
A000101402,account,checking,24057.34,Union Bank of India,active,2023-02-13T22:16:49Z,False
A000101403,account,savings,25309.62,IDBI Bank,active,2023-05-31T22:16:49Z,False
A000101501,account,checking,31632.03,State Bank of India,active,2024-07-01T22:16:49Z,False
A000101601,account,savings,159892.13,Canara Bank,active,2023-08-27T22:16:49Z,False
A000101701,account,savings,30978.88,Kotak Mahindra Bank,active,2023-03-15T22:16:49Z,True
A000101801,account,credit,-7802.96,Federal Bank,active,2025-07-02T22:16:49Z,False
A000101901,account,checking,28781.6,Axis Bank,active,2024-08-06T22:16:49Z,False
A000101902,account,savings,235054.17,Punjab National Bank,active,2025-07-30T22:16:49Z,False
A000102001,account,savings,427442.74,Federal Bank,active,2025-02-05T22:16:49Z,False
A000102002,account,credit,-26599.85,Kotak Mahindra Bank,active,2025-08-23T22:16:49Z,False
A000102101,account,checking,49135.11,Bank of Baroda,active,2024-10-15T22:16:49Z,False
A000102201,account,credit,-42264.51,ICICI Bank,active,2025-03-19T22:16:49Z,False
A000102202,account,checking,46916.75,Central Bank of India,active,2024-07-07T22:16:49Z,False
A000102203,account,credit,-7714.9,HDFC Bank,active,2025-06-17T22:16:49Z,False
A000102301,account,checking,7260.76,Indian Bank,active,2024-05-16T22:16:49Z,False
A000102302,account,savings,418741.14,Indian Bank,active,2025-07-01T22:16:49Z,False
A000102303,account,savings,338181.75,Syndicate Bank,active,2024-08-21T22:16:49Z,False
A000102304,account,checking,8135.14,Central Bank of India,active,2024-07-09T22:16:49Z,True
A000102401,account,credit,-25198.69,IDBI Bank,active,2025-04-15T22:16:49Z,False
A000102402,account,credit,-30880.13,Yes Bank,active,2024-01-01T22:16:49Z,False
A000102501,account,credit,-9782.98,Federal Bank,active,2025-07-16T22:16:49Z,False
A000102601,account,checking,17494.84,Indian Bank,active,2023-12-17T22:16:49Z,False
A000102602,account,savings,125846.86,Punjab National Bank,active,2023-12-21T22:16:49Z,False
A000102701,account,checking,12594.91,Federal Bank,active,2025-04-21T22:16:49Z,False
A000102801,account,credit,-6062.49,IDBI Bank,active,2024-12-28T22:16:49Z,True
A000102901,account,checking,41524.55,Yes Bank,active,2023-01-09T22:16:49Z,True
A000102902,account,credit,-13738.57,ICICI Bank,active,2023-08-04T22:16:49Z,False
A000102903,account,credit,-36185.07,Kotak Mahindra Bank,active,2023-11-07T22:16:49Z,False
A000102904,account,checking,21684.69,Indian Bank,active,2025-04-15T22:16:49Z,False
A000103001,account,credit,-16046.5,Bank of Baroda,active,2024-07-03T22:16:49Z,False
A000103002,account,credit,-2347.24,HDFC Bank,active,2023-08-11T22:16:49Z,False
A000103003,account,credit,-15116.06,HDFC Bank,active,2023-06-16T22:16:49Z,False
A000103101,account,checking,32415.09,Axis Bank,active,2023-04-03T22:16:49Z,False
A000103102,account,credit,-12277.84,Syndicate Bank,active,2023-10-07T22:16:49Z,False
A000103201,account,savings,283270.91,Federal Bank,active,2023-01-27T22:16:49Z,False
A000103202,account,checking,12619.12,State Bank of India,active,2024-09-25T22:16:49Z,False
A000103203,account,checking,15747.82,Federal Bank,active,2025-05-13T22:16:49Z,False
A000103301,account,savings,41680.57,Canara Bank,active,2023-11-23T22:16:49Z,False
A000103401,account,savings,67937.4,Central Bank of India,active,2024-07-21T22:16:49Z,False
A000103501,account,credit,-32360.72,IDBI Bank,active,2024-08-23T22:16:49Z,False
A000103601,account,checking,4135.09,Canara Bank,active,2025-08-27T22:16:49Z,False
A000103602,account,credit,-49834.71,Federal Bank,active,2023-04-16T22:16:49Z,False
A000103603,account,credit,-14006.29,Indian Bank,active,2024-04-10T22:16:49Z,False
A000103701,account,credit,-3074.38,Central Bank of India,active,2024-05-06T22:16:49Z,False
A000103702,account,savings,325371.97,Union Bank of India,active,2024-07-12T22:16:49Z,False
A000103801,account,credit,-39956.55,Indian Overseas Bank,active,2023-08-14T22:16:49Z,False
A000103802,account,credit,-27589.31,Indian Bank,active,2024-07-12T22:16:49Z,False
A000103803,account,savings,291441.68,Indian Bank,active,2025-07-23T22:16:49Z,False
A000103901,account,checking,20741.43,ICICI Bank,active,2025-01-01T22:16:49Z,False
A000103902,account,savings,204696.6,Yes Bank,active,2024-06-15T22:16:49Z,False
A000104001,account,credit,-9280.1,Indian Bank,active,2024-05-28T22:16:49Z,False
A000104002,account,checking,43185.72,ICICI Bank,active,2023-09-01T22:16:49Z,False
A000104101,account,credit,-11249.94,Bank of Baroda,active,2024-07-17T22:16:49Z,True
A000104102,account,credit,-25363.87,HDFC Bank,active,2023-01-25T22:16:49Z,False
A000104201,account,checking,42636.12,Federal Bank,active,2025-01-27T22:16:49Z,False
A000104202,account,savings,100471.2,IDBI Bank,active,2025-01-24T22:16:49Z,False
A000104301,account,checking,10141.22,Bank of Baroda,active,2025-06-24T22:16:49Z,False
A000104401,account,checking,49223.49,HDFC Bank,active,2023-10-08T22:16:49Z,True
A000104501,account,checking,12955.89,IDBI Bank,active,2023-02-13T22:16:49Z,False
A000104502,account,savings,315771.27,Syndicate Bank,active,2024-11-24T22:16:49Z,False
A000104601,account,credit,-22921.8,Indian Overseas Bank,active,2023-11-09T22:16:49Z,False
A000104701,account,credit,-38586.54,Canara Bank,active,2024-12-31T22:16:49Z,False
A000104801,account,savings,255756.19,Federal Bank,active,2025-01-08T22:16:49Z,False
A000104901,account,checking,20358.99,IDBI Bank,active,2024-04-22T22:16:49Z,True
A000104902,account,savings,493781.61,Canara Bank,active,2023-07-21T22:16:49Z,True
A000105001,account,savings,133877.92,Syndicate Bank,active,2023-11-01T22:16:49Z,False
A000105002,account,checking,16249.1,IDBI Bank,active,2025-07-06T22:16:49Z,False
A000105003,account,checking,14162.02,Federal Bank,active,2024-05-09T22:16:49Z,False
A000105101,account,checking,36817.09,Syndicate Bank,active,2023-03-10T22:16:49Z,False
A000105102,account,savings,272179.61,Yes Bank,active,2025-06-25T22:16:49Z,False
A000105103,account,checking,14413.77,Federal Bank,active,2024-04-21T22:16:49Z,False
A000105201,account,credit,-42463.51,Central Bank of India,active,2023-12-11T22:16:49Z,False
A000105202,account,checking,7006.49,Indian Bank,active,2024-06-04T22:16:49Z,True
A000105203,account,savings,159079.4,Indian Bank,active,2023-09-01T22:16:49Z,False
A000105301,account,savings,316665.06,State Bank of India,active,2025-02-07T22:16:49Z,False
A000105302,account,checking,32607.48,Indian Overseas Bank,active,2024-05-17T22:16:49Z,False
A000105303,account,checking,37629.75,Union Bank of India,active,2024-07-13T22:16:49Z,False
A000105304,account,credit,-456.15,Axis Bank,active,2023-02-12T22:16:49Z,False
A000105401,account,savings,43683.56,State Bank of India,active,2025-07-19T22:16:49Z,False
A000105402,account,checking,20176.62,State Bank of India,active,2025-02-14T22:16:49Z,False
A000105403,account,savings,253038.08,Federal Bank,active,2024-05-11T22:16:49Z,False
A000105501,account,credit,-8799.72,Union Bank of India,active,2025-02-06T22:16:49Z,True
A000105502,account,savings,425668.11,IDBI Bank,active,2025-03-12T22:16:49Z,False
A000105601,account,checking,39166.18,Syndicate Bank,active,2024-11-25T22:16:49Z,False
A000105602,account,credit,-45484.76,Bank of Baroda,active,2024-12-23T22:16:49Z,False
A000105603,account,credit,-38871.52,HDFC Bank,active,2025-01-18T22:16:49Z,False
A000105701,account,savings,267177.49,Indian Bank,active,2024-06-02T22:16:49Z,False
A000105801,account,credit,-31013.26,Canara Bank,active,2023-03-01T22:16:49Z,False
A000105901,account,credit,-36309.72,Axis Bank,active,2023-07-10T22:16:49Z,False
A000105902,account,savings,173926.02,Indian Overseas Bank,active,2023-04-26T22:16:49Z,False
A000105903,account,checking,3905.6,ICICI Bank,active,2023-11-22T22:16:49Z,False
A000106001,account,credit,-15249.99,Central Bank of India,active,2023-07-31T22:16:49Z,False
A000106101,account,savings,239136.01,Bank of Baroda,active,2023-09-11T22:16:49Z,False
A000106102,account,credit,-4098.06,ICICI Bank,active,2025-01-15T22:16:49Z,False
A000106103,account,checking,12006.63,Bank of Baroda,active,2023-05-26T22:16:49Z,False
A000106201,account,savings,96347.58,State Bank of India,active,2024-03-23T22:16:49Z,False
A000106202,account,checking,41074.44,Central Bank of India,active,2024-02-18T22:16:49Z,False
A000106203,account,savings,414914.67,HDFC Bank,active,2024-03-31T22:16:49Z,False
A000106301,account,credit,-47400.71,Indian Overseas Bank,active,2024-11-18T22:16:49Z,False
A000106401,account,savings,221799.18,Bank of Baroda,active,2024-08-02T22:16:49Z,False
A000106402,account,savings,383976.09,Syndicate Bank,active,2024-12-14T22:16:49Z,False
A000106501,account,savings,153761.93,Bank of Baroda,active,2023-07-10T22:16:49Z,False
A000106502,account,checking,1008.91,Kotak Mahindra Bank,active,2023-12-27T22:16:49Z,False
A000106601,account,savings,169813.21,Syndicate Bank,active,2024-08-11T22:16:49Z,False
A000106602,account,savings,305297.26,Bank of Baroda,active,2023-07-28T22:16:49Z,False
A000106701,account,credit,-9710.29,IDBI Bank,active,2023-03-24T22:16:49Z,False
A000106801,account,checking,28790.71,IDBI Bank,active,2025-01-14T22:16:49Z,False
A000106802,account,savings,390117.82,HDFC Bank,active,2023-10-31T22:16:49Z,False
A000106803,account,credit,-37459.1,Indian Bank,active,2024-05-16T22:16:49Z,False
A000106804,account,checking,27117.6,Punjab National Bank,active,2023-02-08T22:16:49Z,True
A000106901,account,checking,26947.63,Indian Bank,active,2024-06-16T22:16:49Z,False
A000107001,account,credit,-32616.26,Indian Bank,active,2023-03-28T22:16:49Z,False
A000107101,account,checking,1187.75,Punjab National Bank,active,2024-06-21T22:16:49Z,False
A000107102,account,checking,12837.92,Punjab National Bank,active,2024-12-06T22:16:49Z,False
A000107201,account,credit,-25686.63,Federal Bank,active,2024-03-22T22:16:49Z,False
A000107202,account,savings,366755.25,Indian Bank,active,2023-08-04T22:16:49Z,False
A000107301,account,checking,36664.93,Yes Bank,active,2024-04-07T22:16:49Z,False
A000107302,account,checking,41832.13,Bank of Baroda,active,2023-01-06T22:16:49Z,False
A000107303,account,savings,455219.04,Indian Bank,active,2025-03-01T22:16:49Z,False
A000107304,account,credit,-15207.1,Yes Bank,active,2023-11-16T22:16:49Z,False
A000107401,account,savings,481543.36,Union Bank of India,active,2024-09-16T22:16:49Z,False
A000107501,account,credit,-27074.04,State Bank of India,active,2023-10-06T22:16:49Z,False
A000107601,account,checking,40364.25,Union Bank of India,active,2023-11-10T22:16:49Z,True
A000107602,account,savings,218482.62,State Bank of India,active,2024-08-05T22:16:49Z,False
A000107603,account,savings,160815.96,Yes Bank,active,2025-08-07T22:16:49Z,False
A000107701,account,credit,-41062.0,Union Bank of India,active,2023-12-07T22:16:49Z,False
A000107801,account,savings,120640.46,HDFC Bank,active,2023-01-07T22:16:49Z,False
A000107802,account,savings,94208.67,Bank of Baroda,active,2024-08-18T22:16:49Z,False
A000107901,account,credit,-25364.4,Indian Overseas Bank,active,2024-11-17T22:16:49Z,True
A000107902,account,savings,172492.74,Federal Bank,active,2023-11-08T22:16:49Z,False
A000108001,account,checking,40381.01,Indian Bank,active,2024-03-16T22:16:49Z,False
A000108002,account,credit,-46693.13,Syndicate Bank,active,2024-07-03T22:16:49Z,False
A000108003,account,savings,99482.5,Indian Overseas Bank,active,2024-07-10T22:16:49Z,False
A000108101,account,credit,-13972.94,ICICI Bank,active,2023-12-19T22:16:49Z,False
A000108201,account,savings,165520.53,HDFC Bank,active,2024-02-28T22:16:49Z,False
A000108202,account,savings,97102.51,Central Bank of India,active,2023-09-11T22:16:49Z,False
A000108301,account,savings,49509.46,Federal Bank,active,2024-02-05T22:16:49Z,False
A000108302,account,savings,444964.46,ICICI Bank,active,2025-03-29T22:16:49Z,False
A000108303,account,checking,45295.31,IDBI Bank,active,2023-05-14T22:16:49Z,False
A000108401,account,savings,195007.62,Canara Bank,active,2025-09-09T22:16:49Z,False
A000108402,account,savings,362272.87,Indian Overseas Bank,active,2023-08-09T22:16:49Z,False
A000108501,account,savings,199569.87,Yes Bank,active,2025-07-31T22:16:49Z,False
A000108601,account,checking,12808.19,Union Bank of India,active,2024-07-13T22:16:49Z,True
A000108602,account,savings,335081.13,Yes Bank,active,2023-05-29T22:16:49Z,False
A000108603,account,checking,24551.37,Indian Bank,active,2024-03-01T22:16:49Z,False
A000108604,account,credit,-12706.48,Indian Bank,active,2023-04-18T22:16:49Z,False
A000108701,account,checking,26989.74,ICICI Bank,active,2023-06-07T22:16:49Z,False
A000108801,account,credit,-35189.97,State Bank of India,active,2025-04-26T22:16:49Z,False
A000108802,account,credit,-12079.98,Central Bank of India,active,2024-12-10T22:16:49Z,False
A000108901,account,credit,-18262.52,HDFC Bank,active,2023-09-11T22:16:49Z,False
A000108902,account,savings,331271.88,HDFC Bank,active,2024-11-11T22:16:49Z,True
A000109001,account,checking,10665.99,Bank of Baroda,active,2023-01-20T22:16:49Z,False
A000109101,account,credit,-23722.99,Yes Bank,active,2025-03-02T22:16:49Z,True
A000109102,account,checking,26363.95,Federal Bank,active,2025-08-05T22:16:49Z,False
A000109201,account,savings,184884.6,Central Bank of India,active,2024-06-09T22:16:49Z,False
A000109202,account,savings,440349.55,Bank of Baroda,active,2023-10-12T22:16:49Z,False
A000109203,account,credit,-32983.35,Canara Bank,active,2023-11-19T22:16:49Z,False
A000109301,account,savings,436681.21,Indian Bank,active,2023-12-16T22:16:49Z,False
A000109302,account,credit,-33598.52,Canara Bank,active,2023-09-19T22:16:49Z,False
A000109303,account,savings,356458.76,Indian Bank,active,2023-08-05T22:16:49Z,False
A000109401,account,checking,33980.42,ICICI Bank,active,2023-09-16T22:16:49Z,False
A000109402,account,credit,-18416.86,Canara Bank,active,2025-08-20T22:16:49Z,True
A000109403,account,credit,-17759.78,State Bank of India,active,2023-06-25T22:16:49Z,True
A000109404,account,credit,-37223.87,Federal Bank,active,2023-10-27T22:16:49Z,False
A000109501,account,credit,-10774.88,State Bank of India,active,2023-10-31T22:16:49Z,False
