~id,~label,type:String,os:String,browser:String,fingerprint:String,first_seen:Date,last_login:Date,login_count:Int,fraud_flag:Boolean
DEV0523,device,tablet,Android 11,Safari,ffce623735273f5a0debd5ba056a2dfa5fba33d37e3e20df113412b1cdd49414,2025-06-15T15:22:44Z,2025-08-17T06:22:44Z,46,False
DEV0390,device,tablet,iPadOS 16,Firefox,f95c35f91be92b376ff4f49c9684d99b3e0fc8cd6a8026ffcd6e10270160243b,2024-04-30T15:22:44Z,2025-08-08T01:22:44Z,38,False
DEV0687,device,mobile,Android 13,Chrome Mobile,f27e7fb1909ee0a625eef1248e2ddf97faef440e04303271911932df69a53509,2024-06-30T15:22:44Z,2025-08-06T20:22:44Z,115,True
DEV0617,device,desktop,Windows 10,Safari,5a731feb05e0dc5e909842c38967e35eaa6b043bf8b48fc06236cce39f2c549f,2024-07-20T15:22:44Z,2025-07-26T18:22:44Z,104,False
DEV0584,device,desktop,macOS Ventura,Edge,2f6d49e6e38bd366732877bd209beec5406174b5ca4e226b550347d9e4c47412,2025-02-12T15:22:44Z,2025-07-25T01:22:44Z,71,False
DEV0291,device,desktop,macOS Ventura,Opera,68de041d837caaa3f6eff9d15b201abccd8077ecadea03286759303cf0efc3b0,2024-08-29T15:22:44Z,2025-08-01T20:22:44Z,85,False
DEV0325,device,tablet,iPadOS 15,Safari,76eeb9b8f9fee919b8180c6546cd4c2fff98fef17b8d40131c2883055c739d9a,2025-04-09T15:22:44Z,2025-08-12T21:22:44Z,107,False
DEV0518,device,desktop,macOS Ventura,Edge,f763a4064eab991263026f71968989cd05a5421127056ccb80b608d5e75552f6,2025-07-28T15:22:44Z,2025-08-11T17:22:44Z,194,False
DEV0409,device,desktop,macOS Ventura,Safari,65a31258120287f1c42a7d3537c5429b753f439e7bd73d8c4b70e7fbec33af1d,2025-06-18T15:22:44Z,2025-08-10T01:22:44Z,14,False
DEV0608,device,desktop,macOS Ventura,Edge,de2aa8bfbc25df04434f2fc0cc74861e15d8e414096fac2ff4fabb5733a48bfa,2025-06-02T15:22:44Z,2025-07-23T14:22:44Z,28,False
DEV0203,device,tablet,Android 11,Chrome,fa5ef8bb148fa0c4d37486e0ee22e9c3152c13dc78ed5b725b8ed30a315ceacd,2025-08-04T15:22:44Z,2025-08-05T05:22:44Z,197,False
DEV0131,device,tablet,Android 12,Chrome,8cd4347f9935f6687e9aca3a8d373db3f946bd9dd35e6245f2a867dea8b2c8df,2025-01-10T15:22:44Z,2025-08-12T04:22:44Z,112,False
DEV0671,device,tablet,iPadOS 16,Firefox,01d4737d486682626701c1f3dd9f0165ac6cd218511d5bad3789529d85b45156,2024-12-25T15:22:44Z,2025-08-14T01:22:44Z,42,False
DEV0681,device,desktop,Windows 11,Firefox,335e3cc25849af443f5c1d00402fefd5fdeaabf77613f4102dc83c572e678c73,2024-11-16T15:22:44Z,2025-08-08T12:22:44Z,177,False
DEV0284,device,desktop,Windows 10,Edge,926478f16af643ccfb437601fbf5bd314f4f1f7f67f2741c096ba1bcc5273446,2025-07-27T15:22:44Z,2025-08-01T16:22:44Z,5,False
DEV0004,device,tablet,iPadOS 16,Firefox,a400ff95eb15ea17c6e435e3a98f419c4fb96ee5e3fef5b4dc1d74f63d5948a2,2025-01-14T15:22:44Z,2025-07-19T11:22:44Z,167,False
DEV0106,device,tablet,Android 11,Firefox,4b209ba5b3f5e1e8086576111237a121380aa359ff8a868640bfe5b907ee1070,2025-08-14T15:22:44Z,2025-08-02T19:22:44Z,121,False
DEV0683,device,mobile,Android 13,Chrome Mobile,9860c00da5ee17ebb16cbc29bd70b4f871b9623efb1f25a3b0ef92837d9020ea,2024-04-05T15:22:44Z,2025-08-07T04:22:44Z,143,False
DEV0103,device,tablet,Android 11,Chrome,ec5ee9c9cb93164f728b1ce3a2a47962d072abb01cdb16b54806d10777c4b16c,2025-07-27T15:22:44Z,2025-07-30T02:22:44Z,31,False
DEV0100,device,desktop,Ubuntu 22.04,Firefox,ead6a5d28f8d43a0aff933ad13bd6fc4dd341a92b7fdb85bfdfae9baddcbb096,2024-08-16T15:22:44Z,2025-07-24T20:22:44Z,144,False
DEV0659,device,mobile,iOS 15,Firefox Mobile,cd02cb6ad1d8578c28a92c407c27f9f9c3968ecf9ea1902e9dde08e4f2782d14,2025-01-18T15:22:44Z,2025-08-03T23:22:44Z,153,False
DEV0018,device,mobile,Android 13,Samsung Internet,e08e7940d8b7ae12a57655e9b6b236cf2276846f386a5911fca09647c7958ae0,2025-03-29T15:22:44Z,2025-07-28T06:22:44Z,112,False
DEV0027,device,mobile,Android 11,Firefox Mobile,0ca5be342b990ecfcabbed3c741429aa3a8692cbfc32f3ab68a0b87a3b69fb75,2025-05-02T15:22:44Z,2025-08-14T04:22:44Z,137,False
DEV0431,device,mobile,iOS 15,Chrome Mobile,022cc3ad85c205e95ae5e6ee9be8e53704f9f3131192f19779437b45922a4eeb,2024-12-21T15:22:44Z,2025-08-06T05:22:44Z,137,False
DEV0257,device,tablet,Android 11,Safari,5a24901dd06a3fe588dc559511b8f424f8f714eb439988230beefc670b5fb44f,2024-12-21T15:22:44Z,2025-08-11T12:22:44Z,186,False
DEV0657,device,mobile,iOS 16,Firefox Mobile,0b8943fcb4e57d801da6f9f063c15a364d10866fbe31ef146f19ee844d289c4e,2024-10-08T15:22:44Z,2025-07-31T03:22:44Z,11,False
DEV0134,device,desktop,macOS Ventura,Edge,f0055153dc9d616418d23d79683af9c00cce824d688a0e1e2207789218b5eda1,2024-08-27T15:22:44Z,2025-08-14T01:22:44Z,167,False
DEV0279,device,mobile,iOS 16,Firefox Mobile,e67f724d0b39b8defb11544e9bcd8665c1a05cb01088c72da2fdb2b177917b06,2024-06-16T15:22:44Z,2025-08-16T00:22:44Z,97,False
DEV0154,device,desktop,macOS Monterey,Opera,c1c6c73e77b64aa654284860efe4ff8482858956b12158f20fee0ef95b88dafe,2024-06-27T15:22:44Z,2025-08-12T03:22:44Z,30,False
DEV0009,device,mobile,Android 12,Samsung Internet,ab4110dc8b7b2446f144dded33da87bdbe903c54ba4f35f1c70bdc3b7b4c701e,2025-02-25T15:22:44Z,2025-07-26T07:22:44Z,36,False
DEV0316,device,tablet,iPadOS 16,Firefox,273b37baafc9acda707d0285b5dde7ee53bfbf3fe9bf1ace393d046bb6b46528,2024-08-02T15:22:44Z,2025-08-17T22:22:44Z,10,False
DEV0718,device,desktop,macOS Monterey,Edge,e036f921fac7adba6b2c37438e56607a19a9de204f4a539995f407d1eb6f513e,2024-11-18T15:22:44Z,2025-07-25T11:22:44Z,60,False
DEV0123,device,tablet,Android 11,Firefox,214260f200a27f3454530128e6da755ff3d670131bea982746fa283edb984f67,2024-06-13T15:22:44Z,2025-08-13T09:22:44Z,189,False
DEV0470,device,desktop,Windows 10,Firefox,27304b1a9f0bf6d173b6900d25d8b2de5aae2ae96ad571614e1c47fc226d2b2d,2024-07-04T15:22:44Z,2025-07-21T01:22:44Z,113,False
DEV0593,device,mobile,Android 13,Chrome Mobile,203bd93fc31305bea6974da4f021f79ab39b85e93adb61b7c4d2a4d9f7bf21ef,2025-06-09T15:22:44Z,2025-08-10T05:22:44Z,164,False
DEV0580,device,mobile,Android 12,Firefox Mobile,91b3fd097f19116aea01808cf68d4ed6c3d26fc5e9c3b76854dedef209cea3c3,2025-07-25T15:22:44Z,2025-08-06T02:22:44Z,56,False
DEV0334,device,tablet,iPadOS 15,Firefox,4a056bb3989b8d74e118f9bca46342c9a0a66ab3bec6647241596c585f9d7709,2025-04-27T15:22:44Z,2025-08-06T19:22:44Z,21,False
DEV0519,device,tablet,iPadOS 15,Firefox,707a17d86a3f5f7e9f371421405abde0a7373af1dc199e54580c64a9f080686b,2025-01-08T15:22:44Z,2025-08-08T08:22:44Z,148,False
DEV0705,device,mobile,iOS 16,Safari Mobile,a9dcfa5d412087290f0d5bf6dd6d6489ef7e9f46f0f715f6de9d9bf329b6f165,2024-07-02T15:22:44Z,2025-08-08T20:22:44Z,59,False
DEV0572,device,desktop,Windows 10,Edge,79c3a7b088136ff62d9399f28790bb439b94e482145205dd9c35b02cf5ca5c14,2025-06-17T15:22:44Z,2025-07-31T03:22:44Z,65,False
DEV0368,device,mobile,iOS 16,Safari Mobile,70bbc913254232b5d3590d1ec84ff7e4ff820d7ec10f91baa8e2321910e53893,2025-07-16T15:22:44Z,2025-08-09T15:22:44Z,169,False
DEV0166,device,tablet,iPadOS 16,Firefox,3436965836d671702082f5d5b210d3c0613393dd22099438136f964356534c05,2025-02-05T15:22:44Z,2025-08-15T15:22:44Z,62,True
DEV0388,device,desktop,Ubuntu 22.04,Firefox,bbd3318d8e0f55dde59fe4cf79d9a9c98ed8acb3396557f8390c53682eb7630c,2024-07-01T15:22:44Z,2025-08-18T11:22:44Z,31,False
DEV0636,device,tablet,iPadOS 16,Safari,0e2b623235ee2a9473b10da0f6e6176f0d6400a87758ba9c47fd813fc68b7a59,2025-01-17T15:22:44Z,2025-07-21T17:22:44Z,190,False
DEV0206,device,desktop,Ubuntu 22.04,Safari,f305073cf47b04d640480cf1e9a71e9ccbf270fcb42660204325092cfa8c40db,2024-11-07T15:22:44Z,2025-07-22T11:22:44Z,197,False
DEV0389,device,desktop,Ubuntu 22.04,Opera,be3db53cbd3f185eeba7bb749ae55cb3d5ef702501733c1a68247301e5336d08,2024-10-08T15:22:44Z,2025-07-22T02:22:44Z,168,False
DEV0339,device,tablet,Android 12,Chrome,9ac9a362391fc218321efc4232d48695e185de6388a03946bca4cca11f9e3767,2024-12-29T15:22:44Z,2025-08-03T14:22:44Z,59,True
DEV0112,device,tablet,Android 11,Firefox,79a481652dae1009307736d6d0189ffd960120693a9fbedcae5aa6d63d46c569,2024-07-31T15:22:44Z,2025-08-12T01:22:44Z,103,False
DEV0068,device,mobile,Android 12,Samsung Internet,313ac98549d85f505588be2c2ac857c9d4bdeb860d7ba9a8944ad86fea91fee0,2025-06-08T15:22:44Z,2025-08-15T05:22:44Z,58,False
DEV0510,device,desktop,macOS Monterey,Safari,e6a9eca17af833152a1bf6b8359dc5d4dd8b2c33ce7267b0fb9ceae2e3d45102,2024-04-07T15:22:44Z,2025-07-21T12:22:44Z,195,False
DEV0552,device,mobile,iOS 16,Safari Mobile,c5e60f343cc04dc44e0efb2e8504ee3c1433ffaa3b841cebbacdc9a7ed66dd76,2025-05-28T15:22:44Z,2025-08-18T01:22:44Z,52,False
DEV0182,device,mobile,Android 12,Safari Mobile,e8afd9f6742d8cbd469f04cb79a1fdf3f3e96b4039d40c22657a37d745b4da5a,2024-06-15T15:22:44Z,2025-08-02T18:22:44Z,140,False
DEV0248,device,desktop,macOS Ventura,Edge,0afd14090d9ef25a1af54f274a2cb462e15f85a0553176bcb1df126ad60d6b2b,2024-04-23T15:22:44Z,2025-08-10T12:22:44Z,145,False
DEV0427,device,tablet,Android 12,Firefox,253a878a69438a02165b7e4fd7a749f6b382cb42a30e0281d1c47fadcd768e5c,2025-07-11T15:22:44Z,2025-08-05T09:22:44Z,43,False
DEV0052,device,tablet,Android 11,Safari,d9b9056f60a1aa6915854e7b5659b7ac09bcc3c307d7a466d08f7d05f977878f,2024-04-30T15:22:44Z,2025-07-19T12:22:44Z,61,False
DEV0369,device,mobile,iOS 16,Firefox Mobile,9854a104e4ddbeba1490a6056c28ad8c3e86c8d0c962c53e3aa60c6e08a036be,2025-02-04T15:22:44Z,2025-07-21T14:22:44Z,152,False
DEV0635,device,tablet,Android 12,Firefox,984fa08cc36368edc50942b460d60e3770ce97811b4950aad4f50dfd8fa8bb3b,2024-08-05T15:22:44Z,2025-07-26T15:22:44Z,29,False
DEV0412,device,tablet,iPadOS 15,Safari,8a825492a5b28c819cbe67cc7a88decdea204b75b7bf368ea4a54de6b8abd949,2025-01-27T15:22:44Z,2025-07-19T17:22:44Z,164,False
DEV0273,device,mobile,iOS 15,Firefox Mobile,5f92e2eda8aa9177ee5089143c1ee7e1e5f0b4acd9608ca030fca73ba6ee3ace,2024-12-01T15:22:44Z,2025-07-31T15:22:44Z,130,False
DEV0505,device,mobile,iOS 16,Firefox Mobile,858d3cbb26320c6dbd2eb61f334481369fd4e03b46db3521192b4322cb70c31c,2024-11-28T15:22:44Z,2025-08-03T12:22:44Z,16,False
DEV0346,device,tablet,iPadOS 15,Safari,d1a5522483617866c674628466d55d9767c845072a32626f1c22dc58103e5c49,2025-01-27T15:22:44Z,2025-07-30T18:22:44Z,79,False
DEV0660,device,tablet,Android 11,Firefox,16616cd12bb6e7cbc48eba9cb9051e44cafab1e838c6f11675f3d3b52ac4c53f,2024-07-04T15:22:44Z,2025-08-09T00:22:44Z,78,False
DEV0653,device,tablet,iPadOS 16,Chrome,55b813e6b0c6a7878204efecfe3d4c7db7b20b8c022adcd5f90aec3ee7619203,2024-09-18T15:22:44Z,2025-08-09T15:22:44Z,121,True
